step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest,newbalanceOrig,newbalanceDest,isFraud
94,PAYMENT,180876.73,C26964,587601.85,C12845,30456.31,406725.12,211333.04,0
80,CASH_OUT,77416.49,C39237,76378.51,C78505,203157.73,0.0,280574.22000000003,0
38,TRANSFER,143834.5,C15212,85694.5,C22551,34682.24,0.0,178516.74,0
24,PAYMENT,135789.73,C93298,277966.74,C55216,397563.01,142177.00999999998,533352.74,0
99,CASH_OUT,14238.96,C71450,106244.57,C69851,57043.88,92005.61000000002,71282.84,0
6,CASH_OUT,132593.29,C65121,140540.09,C38012,582271.95,7946.799999999988,714865.24,0
68,CASH_OUT,129782.68,C88430,26919.78,C16390,19117.38,0.0,148900.06,0
82,CASH_IN,56284.71,C26305,226882.67,C37108,34342.97,170597.96000000002,90627.68,0
6,CASH_IN,16690.34,C41744,286308.09,C28713,34981.21,269617.75,51671.55,0
26,PAYMENT,60005.02,C34925,61188.91,C18859,358489.64,1183.8900000000067,418494.66000000003,0
91,PAYMENT,137399.75,C21737,78564.1,C48239,51268.71,0.0,188668.46,0
41,TRANSFER,211713.84,C70559,118242.89,C38768,407031.56,0.0,618745.4,0
75,PAYMENT,46037.55,C84753,16447.41,C24541,83279.56,0.0,129317.11,0
38,PAYMENT,41263.55,C77871,72769.83,C59565,86425.16,31506.28,127688.71,0
80,CASH_IN,21914.11,C76493,13074.85,C94895,80682.87,0.0,102596.98,0
83,CASH_IN,45692.64,C44222,18240.11,C74306,438698.38,0.0,484391.02,0
43,TRANSFER,27301.78,C93164,36680.64,C72196,100512.73,9378.86,127814.51,0
53,CASH_IN,41060.03,C65903,18570.46,C98939,38414.67,0.0,79474.7,0
15,PAYMENT,77771.52,C87468,123399.37,C77031,311161.89,45627.84999999999,388933.41000000003,0
90,TRANSFER,83911.75,C91461,31242.0,C38838,27387.51,0.0,111299.26,0
56,CASH_OUT,135307.32,C44225,170687.14,C10218,117761.93,35379.82000000001,253069.25,0
56,CASH_OUT,407547.8,C95732,11044.8,C42895,371129.05,0.0,778676.85,0
31,CASH_IN,9382.35,C46840,156625.41,C94015,119570.6,147243.06,128952.95000000001,0
83,DEBIT,26866.26,C68115,91378.32,C75283,454414.13,64512.06000000001,481280.39,0
57,PAYMENT,52740.08,C98132,8402.31,C14676,3852.81,0.0,56592.89,0
51,CASH_IN,342997.19,C11743,255400.23,C41917,335432.97,0.0,678430.1599999999,0
24,TRANSFER,33027.18,C96650,20543.6,C18693,41716.08,0.0,74743.26000000001,0
58,TRANSFER,209744.15,C28066,518464.5,C25087,163100.73,308720.35,372844.88,0
73,PAYMENT,52083.77,C97691,424399.07,C39124,204317.72,372315.3,256401.49,0
87,CASH_IN,318686.73,C88412,57643.05,C22265,142385.97,0.0,461072.69999999995,0
4,CASH_OUT,3696.39,C30911,112946.26,C85300,1340.72,109249.87,5037.11,0
10,CASH_IN,27701.76,C68554,664459.21,C92971,136396.88,636757.45,164098.64,0
63,PAYMENT,3978.46,C15307,254857.26,C90437,36327.21,250878.80000000002,40305.67,0
73,PAYMENT,139301.24,C37700,267301.92,C38041,105329.81,128000.68,244631.05,0
83,PAYMENT,105537.46,C66054,264038.42,C13936,58039.61,158500.95999999996,163577.07,0
15,CASH_OUT,26402.2,C86515,402990.25,C58218,303921.22,376588.05,330323.42,0
98,PAYMENT,5666.57,C70628,106030.9,C39317,62153.5,100364.32999999999,67820.07,0
63,PAYMENT,157135.32,C68515,30304.83,C84295,86733.84,0.0,243869.16,0
19,PAYMENT,142689.49,C19124,131068.11,C65496,153348.22,0.0,296037.70999999996,0
63,PAYMENT,251765.73,C72291,127160.42,C12778,158357.43,0.0,410123.16000000003,0
56,TRANSFER,18294.88,C20589,208304.6,C51623,193794.06,190009.72,212088.94,0
21,TRANSFER,85327.05,C91487,70625.75,C86379,124055.02,0.0,209382.07,0
34,CASH_OUT,250334.17,C19859,37430.98,C43458,70736.52,0.0,321070.69,0
17,CASH_IN,23010.22,C48293,238320.4,C13928,47793.26,215310.18,70803.48000000001,0
18,CASH_OUT,93479.26,C92002,26319.51,C46961,10492.36,0.0,103971.62,0
81,CASH_IN,93421.08,C98284,128882.67,C73306,184120.78,35461.59,277541.86,0
66,PAYMENT,4270.38,C40577,376403.24,C60616,104951.73,372132.86,109222.11,0
51,TRANSFER,152441.37,C80840,228548.72,C80608,662405.89,76107.35,814847.26,0
65,PAYMENT,155831.02,C70211,287925.56,C68305,200215.75,132094.54,356046.77,0
43,PAYMENT,21281.32,C20696,91466.34,C19460,46872.96,70185.01999999999,68154.28,0
57,CASH_OUT,4345.3,C57394,75892.1,C43814,55103.26,71546.8,59448.560000000005,0
10,CASH_IN,127306.0,C92717,95029.7,C88955,88709.59,0.0,216015.59,0
37,PAYMENT,14480.96,C14608,78009.07,C98977,181294.85,63528.11000000001,195775.81,0
48,PAYMENT,116942.83,C22016,30124.05,C25682,78856.6,0.0,195799.43,0
69,CASH_OUT,16286.94,C81086,87670.25,C83769,16871.26,71383.31,33158.2,0
56,PAYMENT,196847.8,C67360,264101.42,C29509,53089.46,67253.62,249937.25999999998,0
76,CASH_OUT,94541.76,C76090,28241.42,C21167,666876.94,0.0,761418.7,0
36,CASH_IN,85984.45,C54199,8643.67,C64035,528913.09,0.0,614897.5399999999,0
31,CASH_OUT,76426.8,C51897,198524.16,C53431,272305.61,122097.36,348732.41,0
55,CASH_IN,4212.19,C48047,10193.75,C22003,183531.07,5981.56,187743.26,0
38,PAYMENT,182501.38,C14617,164893.7,C18957,510014.8,0.0,692516.1799999999,0
73,PAYMENT,60362.48,C22580,167815.58,C96225,19858.61,107453.09999999998,80221.09,0
90,CASH_OUT,46213.38,C65656,35772.84,C60389,67713.93,0.0,113927.31,0
15,CASH_IN,99698.09,C36496,11004.01,C50255,17180.13,0.0,116878.22,0
16,CASH_IN,69267.14,C86666,4252.01,C64944,345744.07,0.0,415011.21,0
77,PAYMENT,33902.51,C90656,215819.45,C25413,531901.93,181916.94,565804.4400000001,0
89,CASH_OUT,16035.3,C68867,154984.44,C68078,116199.06,138949.14,132234.36,0
94,PAYMENT,10685.18,C74504,60002.21,C57134,161254.91,49317.03,171940.09,0
53,CASH_OUT,26984.58,C14863,84201.19,C29806,84281.49,57216.61,111266.07,0
56,CASH_OUT,204106.51,C32631,55948.53,C59618,618446.53,0.0,822553.04,0
7,CASH_IN,11634.07,C51884,116755.81,C66133,156729.44,105121.73999999999,168363.51,0
57,CASH_OUT,168863.41,C76939,22459.12,C83782,45535.12,0.0,214398.53,0
55,CASH_IN,202648.01,C45261,99397.7,C36329,8932.08,0.0,211580.09,0
52,CASH_IN,174334.8,C21065,34265.32,C93542,128923.78,0.0,303258.57999999996,0
4,CASH_OUT,199204.36,C84814,94679.71,C34301,128305.2,0.0,327509.56,0
43,CASH_OUT,24210.2,C53814,287123.77,C92646,10321.02,262913.57,34531.22,0
40,CASH_OUT,538688.86,C67256,436629.56,C64166,6500.26,0.0,545189.12,0
30,CASH_OUT,78268.11,C84948,33784.93,C74989,49957.88,0.0,128225.98999999999,0
10,CASH_OUT,166405.06,C63369,43247.47,C41074,627649.39,0.0,794054.45,0
94,PAYMENT,66403.33,C15745,259006.3,C80235,414272.43,192602.96999999997,480675.76,0
7,TRANSFER,21187.05,C18733,114745.06,C66959,8826.86,93558.01,30013.91,0
36,CASH_OUT,187190.95,C57206,21093.4,C11666,30311.73,0.0,217502.68000000002,0
35,PAYMENT,67459.59,C87306,228128.46,C83722,910.79,160668.87,68370.37999999999,0
88,CASH_OUT,358542.61,C61452,141296.39,C51653,34963.28,0.0,393505.89,0
39,TRANSFER,166770.46,C32026,277416.41,C96421,492666.9,110645.94999999998,659437.36,1
36,CASH_OUT,138829.21,C58053,96371.97,C40420,12384.29,0.0,151213.5,0
20,TRANSFER,126989.07,C45946,75905.46,C71509,170821.67,0.0,297810.74,0
49,CASH_IN,93942.49,C45298,41193.12,C40200,293494.2,0.0,387436.69,0
96,TRANSFER,227538.41,C79523,22368.86,C51356,361243.69,0.0,588782.1,0
59,CASH_OUT,97041.37,C90331,207676.44,C16549,80473.54,110635.07,177514.90999999997,0
49,PAYMENT,551728.55,C94903,2727.72,C17422,960055.43,0.0,1511783.98,0
90,CASH_OUT,73899.97,C82197,27473.98,C79893,20784.37,0.0,94684.34,0
26,CASH_OUT,8529.78,C77458,25820.3,C19959,225761.23,17290.519999999997,234291.01,0
36,PAYMENT,141646.66,C44693,717795.11,C97407,3806.36,576148.45,145453.02,0
43,PAYMENT,4498.22,C16775,29607.33,C30949,431078.65,25109.11,435576.87,0
99,TRANSFER,48730.52,C98232,168576.96,C45532,187465.95,119846.44,236196.47,0
43,TRANSFER,59680.83,C73209,137279.61,C33596,790638.77,77598.77999999998,850319.6,0
99,PAYMENT,218838.64,C95604,4680.34,C23391,140948.34,0.0,359786.98,0
76,PAYMENT,82346.39,C39973,177804.27,C30370,149591.74,95457.87999999999,231938.13,0
33,CASH_IN,288441.85,C15505,241555.89,C39575,333646.27,0.0,622088.12,0
78,PAYMENT,27463.36,C40653,11000.16,C97169,124558.7,0.0,152022.06,0
97,CASH_OUT,32927.63,C44704,157250.72,C88727,178668.41,124323.09,211596.04,0
45,PAYMENT,45441.91,C24131,3515.15,C42173,307259.26,0.0,352701.17000000004,0
45,CASH_IN,130874.19,C70450,68939.55,C10227,251964.2,0.0,382838.39,0
88,CASH_OUT,113996.97,C22921,136137.82,C30118,430275.31,22140.850000000006,544272.28,0
15,PAYMENT,23043.19,C10187,85808.37,C19494,89232.48,62765.17999999999,112275.67,0
95,CASH_OUT,51704.26,C10914,16608.79,C11177,54685.6,0.0,106389.86,0
17,CASH_OUT,43355.05,C97643,400234.2,C26843,339025.15,356879.15,382380.2,0
12,PAYMENT,142406.26,C88788,68269.95,C14111,139873.92,0.0,282280.18000000005,0
22,CASH_OUT,45886.45,C93991,172985.51,C89943,168937.71,127099.06000000001,214824.15999999997,0
23,CASH_IN,141018.73,C52057,10531.28,C43552,183414.35,0.0,324433.08,0
90,PAYMENT,79485.18,C74030,191274.99,C70624,164169.23,111789.81,243654.41,0
78,CASH_OUT,285747.25,C94734,471057.35,C97826,246414.78,185310.09999999998,532162.03,0
12,CASH_IN,380169.34,C53309,132429.6,C64661,86643.65,0.0,466812.99,0
68,CASH_IN,99296.66,C56895,179274.82,C16256,93872.71,79978.16,193169.37,0
51,CASH_OUT,252138.26,C83301,100038.39,C88333,122251.63,0.0,374389.89,0
13,PAYMENT,127889.45,C52226,139058.66,C82336,582677.32,11169.210000000006,710566.7699999999,0
57,CASH_OUT,113286.27,C54520,442091.44,C33309,29484.19,328805.17,142770.46,0
55,PAYMENT,62642.52,C60783,78794.76,C57687,249608.44,16152.239999999998,312250.96,0
82,TRANSFER,82151.99,C13352,7179.13,C30506,59235.34,0.0,141387.33000000002,0
28,CASH_OUT,49335.8,C46892,259944.26,C38300,374066.38,210608.46000000002,423402.18,0
44,PAYMENT,19233.48,C52158,488998.06,C72028,31648.43,469764.58,50881.91,0
19,CASH_OUT,258659.37,C84840,4172.14,C55970,657806.32,0.0,916465.69,0
46,CASH_OUT,23809.85,C85277,934.97,C90768,123418.2,0.0,147228.05,0
3,PAYMENT,78072.37,C24019,112580.79,C67377,268705.24,34508.42,346777.61,0
83,CASH_OUT,133597.43,C29575,157181.03,C69632,41416.78,23583.600000000006,175014.21,0
20,TRANSFER,173461.34,C11449,12136.44,C69677,29768.31,0.0,203229.65,0
25,TRANSFER,43944.57,C41053,5299.97,C84254,586327.71,0.0,630272.2799999999,0
75,PAYMENT,107259.8,C12942,535644.92,C77617,129605.64,428385.12000000005,236865.44,0
56,CASH_IN,58550.07,C50576,569598.5,C64234,103375.65,511048.43,161925.72,0
81,TRANSFER,172447.68,C41517,33017.48,C97095,74502.94,0.0,246950.62,0
61,CASH_OUT,107049.04,C19205,308235.26,C11241,45657.04,201186.22000000003,152706.08,0
55,PAYMENT,4787.05,C60458,337713.59,C49242,179504.32,332926.54000000004,184291.37,0
35,PAYMENT,94151.94,C12458,160072.62,C42416,62614.72,65920.68,156766.66,0
78,TRANSFER,121207.69,C40907,9308.47,C20420,35635.98,0.0,156843.67,0
59,TRANSFER,239281.52,C48185,232757.16,C48002,452518.69,0.0,691800.21,0
39,TRANSFER,5200.82,C62780,34367.64,C65592,192570.95,29166.82,197771.77000000002,0
57,CASH_OUT,90889.44,C91088,449452.09,C60866,139159.58,358562.65,230049.02,0
83,CASH_OUT,69460.69,C16308,460764.49,C43609,388788.13,391303.8,458248.82,0
67,CASH_OUT,102474.22,C61749,40410.77,C63266,180404.01,0.0,282878.23,0
34,CASH_IN,144948.31,C16426,30998.51,C76982,159467.28,0.0,304415.58999999997,0
41,PAYMENT,14426.97,C48211,150353.8,C63647,109043.28,135926.83,123470.25,0
22,CASH_IN,78069.79,C53329,65991.26,C57409,44963.09,0.0,123032.87999999999,0
27,CASH_IN,73523.66,C75009,247801.15,C65235,114226.87,174277.49,187750.53,0
21,PAYMENT,72384.53,C99036,22669.6,C60053,217719.29,0.0,290103.82,0
41,CASH_OUT,53331.75,C17468,361618.09,C84284,20602.03,308286.34,73933.78,0
31,PAYMENT,189423.32,C77229,520941.96,C54040,145742.11,331518.64,335165.43,0
27,CASH_IN,6540.22,C11979,130204.31,C73850,948767.37,123664.09,955307.59,0
37,TRANSFER,48586.68,C67695,53131.26,C38989,128555.42,4544.580000000002,177142.1,0
66,PAYMENT,89588.96,C41892,116361.43,C50216,35170.57,26772.469999999987,124759.53,0
54,CASH_OUT,239598.41,C89923,87496.54,C81709,754675.18,0.0,994273.5900000001,0
9,CASH_OUT,99462.2,C50045,274848.99,C63707,48252.16,175386.78999999998,147714.36,0
83,CASH_OUT,14057.83,C65169,19997.88,C20282,275948.06,5940.050000000001,290005.89,0
42,PAYMENT,114247.25,C40455,138582.45,C24525,226815.3,24335.20000000001,341062.55,0
36,CASH_OUT,41479.06,C83688,5793.01,C31391,1093199.53,0.0,1134678.59,0
10,CASH_IN,88443.99,C42710,100021.84,C65311,198808.92,11577.849999999991,287252.91000000003,0
59,CASH_IN,84647.66,C90658,1132.23,C30598,257567.95,0.0,342215.61,0
40,CASH_OUT,18918.32,C24090,288324.13,C14807,26472.42,269405.81,45390.74,0
54,CASH_IN,170854.49,C20242,33124.67,C36622,1107815.77,0.0,1278670.26,0
39,CASH_IN,77668.76,C65185,101922.13,C20284,121525.87,24253.37000000001,199194.63,0
7,PAYMENT,48840.12,C56509,142168.89,C19563,202713.93,93328.77000000002,251554.05,0
4,TRANSFER,23052.7,C47864,125446.31,C45628,141718.26,102393.61,164770.96000000002,0
15,PAYMENT,247736.63,C75107,147005.67,C33523,47566.96,0.0,295303.59,0
76,TRANSFER,27713.99,C30144,271554.48,C17360,119559.67,243840.49,147273.66,0
48,CASH_IN,273167.75,C68116,151048.79,C23646,631077.21,0.0,904244.96,0
6,DEBIT,77963.63,C83921,601976.32,C85708,219157.52,524012.68999999994,297121.15,0
73,CASH_IN,69881.01,C68780,50668.89,C42050,17682.49,0.0,87563.5,0
35,PAYMENT,63824.08,C22012,87364.55,C60590,600406.24,23540.47,664230.32,0
72,CASH_IN,213417.87,C84855,122499.08,C16439,33035.33,0.0,246453.2,0
71,CASH_IN,168191.87,C59946,206752.13,C31034,177899.03,38560.26000000001,346090.9,0
68,CASH_OUT,112781.85,C89945,96366.88,C90236,297754.55,0.0,410536.4,0
58,CASH_OUT,74196.74,C68984,10853.23,C51850,67879.38,0.0,142076.12,0
77,CASH_IN,106931.02,C82884,50210.01,C56792,737831.74,0.0,844762.76,0
19,DEBIT,27865.02,C91096,52905.23,C18982,149846.12,25040.210000000003,177711.13999999998,0
62,PAYMENT,68687.01,C72560,12557.69,C55319,521526.85,0.0,590213.86,0
71,PAYMENT,15170.95,C62414,135151.31,C53454,163697.84,119980.36,178868.79,0
10,CASH_IN,13730.24,C39552,6523.94,C53554,583650.06,0.0,597380.3,0
25,PAYMENT,123327.08,C50130,88803.11,C40798,65845.05,0.0,189172.13,0
44,PAYMENT,286401.15,C74013,35592.2,C93070,54596.41,0.0,340997.56000000006,0
99,PAYMENT,162214.2,C53402,48522.58,C14475,117823.14,0.0,280037.34,0
58,CASH_OUT,279631.93,C65350,98795.97,C97887,81822.7,0.0,361454.63,0
25,TRANSFER,25086.3,C16636,368975.53,C68645,176964.55,343889.23000000004,202050.84999999998,0
93,CASH_OUT,30336.06,C26787,74822.99,C89402,121316.39,44486.93000000001,151652.45,0
76,CASH_OUT,55144.33,C52160,20620.29,C72558,153824.62,0.0,208968.95,0
40,TRANSFER,48315.62,C18179,53039.43,C85391,358414.67,4723.809999999998,406730.29,0
76,DEBIT,35394.75,C68218,333065.11,C39237,545667.29,297670.36,581062.04,0
70,CASH_IN,34585.74,C65591,100438.53,C79196,177112.47,65852.79000000001,211698.21,0
10,CASH_IN,244253.9,C46760,349379.25,C69227,52115.56,105125.35,296369.45999999996,0
66,CASH_OUT,19954.97,C60925,4541.84,C43823,233045.95,0.0,253000.92,0
25,CASH_OUT,207459.36,C48431,15475.22,C42683,633646.44,0.0,841105.7999999999,0
71,PAYMENT,71321.17,C98251,26258.04,C58701,793309.69,0.0,864630.86,0
87,PAYMENT,261606.19,C63232,260373.89,C14254,104147.86,0.0,365754.05,0
11,CASH_IN,1801.72,C86621,17307.39,C77226,198170.1,15505.67,199971.82,0
36,CASH_OUT,25101.01,C74197,305808.65,C40642,244848.05,280707.64,269949.06,0
49,PAYMENT,69095.12,C96369,152661.71,C17349,497020.04,83566.59,566115.1599999999,0
48,CASH_IN,15254.22,C17601,147517.6,C99069,262881.89,132263.38,278136.11,0
87,TRANSFER,24210.9,C18997,1673.97,C71431,184934.42,0.0,209145.32,0
7,TRANSFER,64288.35,C48887,114074.67,C58934,14963.2,49786.32,79251.55,0
91,PAYMENT,145991.69,C10363,2321.16,C47751,143276.88,0.0,289268.57,0
77,CASH_OUT,153847.75,C94032,141056.13,C68085,183171.72,0.0,337019.47,0
51,CASH_OUT,95600.77,C92537,429661.97,C20416,54630.07,334061.19999999995,150230.84,0
17,PAYMENT,239704.77,C81168,39215.17,C65737,139722.66,0.0,379427.43,0
32,PAYMENT,99265.76,C64531,439746.01,C64858,267486.91,340480.25,366752.67,0
26,PAYMENT,2410.81,C33465,1367.05,C14714,59759.79,0.0,62170.6,0
22,PAYMENT,72976.61,C79763,990.5,C54314,12562.28,0.0,85538.89,0
13,CASH_IN,342927.92,C43049,71028.96,C64500,484612.88,0.0,827540.8,0
12,TRANSFER,106750.32,C10967,34971.0,C77889,88053.0,0.0,194803.32,0
71,CASH_OUT,116607.87,C15949,118704.47,C23329,112449.27,2096.600000000006,229057.14,0
1,TRANSFER,12118.15,C69566,44407.79,C21902,609179.79,32289.64,621297.9400000001,0
33,TRANSFER,44580.96,C15168,292192.85,C48377,56429.74,247611.88999999998,101010.7,0
14,CASH_IN,187323.11,C60949,21943.71,C64667,204209.3,0.0,391532.41,0
64,CASH_OUT,11689.81,C32422,212249.39,C93093,348293.31,200559.58000000002,359983.12,0
43,PAYMENT,182781.77,C88083,223193.88,C80647,55336.64,40412.110000000015,238118.40999999997,0
58,CASH_OUT,85128.71,C14978,28867.31,C43694,144185.32,0.0,229314.03000000003,0
41,CASH_OUT,50064.92,C82508,51453.8,C64159,98427.67,1388.8800000000047,148492.59,0
81,TRANSFER,266214.86,C14889,32214.96,C54237,32083.53,0.0,298298.39,0
68,PAYMENT,2988.59,C48379,322951.18,C10945,138384.83,319962.58999999997,141373.41999999998,0
39,TRANSFER,261424.98,C98173,72074.35,C15376,482130.68,0.0,743555.66,0
1,TRANSFER,210712.57,C41961,164997.25,C87510,14682.62,0.0,225395.19,0
41,CASH_OUT,433114.62,C73642,17699.16,C83759,120096.48,0.0,553211.1,0
45,CASH_IN,53910.13,C40663,88335.34,C30995,146864.83,34425.21,200774.96,0
88,TRANSFER,61746.22,C61237,58194.69,C61370,96977.68,0.0,158723.9,0
98,CASH_OUT,122182.27,C87502,1682.88,C40430,31978.14,0.0,154160.41,0
98,CASH_OUT,11681.47,C31910,226592.28,C88997,225355.02,214910.81,237036.49,0
88,CASH_OUT,27915.61,C12187,37593.56,C86929,188046.46,9677.949999999997,215962.07,0
79,CASH_OUT,58339.7,C63778,8885.88,C28212,67708.1,0.0,126047.8,0
81,CASH_OUT,126480.83,C20121,159849.24,C89980,16868.61,33368.40999999999,143349.44,0
13,CASH_IN,68608.77,C95450,98585.65,C18984,115415.08,29976.87999999999,184023.85,0
71,CASH_IN,26080.35,C22129,177291.64,C22456,141022.95,151211.29,167103.30000000002,0
9,PAYMENT,34498.96,C76502,43765.06,C15199,2152.13,9266.099999999999,36651.09,0
63,PAYMENT,138497.6,C89379,127297.55,C46800,29742.12,0.0,168239.72,0
99,CASH_OUT,163941.12,C52260,39912.02,C56613,45015.87,0.0,208956.99,1
23,TRANSFER,57299.73,C62529,39730.09,C30623,147174.48,0.0,204474.21000000002,0
54,TRANSFER,21484.16,C51499,85958.74,C51432,144436.31,64474.58,165920.47,0
47,TRANSFER,85539.99,C65092,146813.95,C48636,84700.32,61273.96000000001,170240.31,0
39,CASH_IN,51101.35,C73115,234248.39,C91032,3735.7,183147.04,54837.049999999996,0
87,CASH_OUT,101870.16,C13769,249859.37,C98469,36834.35,147989.21,138704.51,0
26,TRANSFER,174230.7,C28005,73056.02,C35734,105945.27,0.0,280175.97000000003,0
1,TRANSFER,75087.29,C36165,246259.45,C72125,7935.01,171172.16000000003,83022.29999999999,0
14,CASH_IN,232154.49,C67906,408692.45,C50712,258616.78,176537.96000000002,490771.27,0
96,PAYMENT,45999.08,C81460,385349.38,C62125,57684.5,339350.3,103683.58,0
74,PAYMENT,65546.45,C53291,20331.8,C83745,2292.77,0.0,67839.22,0
65,TRANSFER,84551.79,C55669,475919.59,C41252,477873.19,391367.80000000005,562424.98,0
69,CASH_IN,126910.48,C34517,298337.07,C29354,113973.86,171426.59000000003,240884.34,0
67,CASH_IN,75234.12,C59926,18637.98,C17736,26693.88,0.0,101928.0,0
49,TRANSFER,166657.74,C93998,49106.22,C13794,53254.37,0.0,219912.11,0
50,PAYMENT,119276.45,C33171,169910.16,C90657,18752.57,50633.71000000001,138029.02,0
58,CASH_OUT,43083.86,C11394,258127.56,C49310,164459.83,215043.7,207543.69,0
53,CASH_IN,102143.95,C87338,116507.32,C22667,136554.36,14363.37000000001,238698.31,0
91,CASH_OUT,38082.64,C48265,26149.56,C19292,808141.55,0.0,846224.1900000001,0
57,CASH_OUT,126080.75,C72246,20998.6,C26255,134583.55,0.0,260664.3,0
86,CASH_OUT,105975.05,C44839,2629.9,C45398,6872.59,0.0,112847.64,0
18,CASH_IN,19519.33,C89649,63033.27,C77634,280955.89,43513.939999999995,300475.22000000003,0
16,CASH_OUT,120575.91,C48357,426.29,C72214,33106.73,0.0,153682.64,0
2,CASH_OUT,14006.62,C46992,247935.89,C95414,163331.01,233929.27000000002,177337.63,0
13,TRANSFER,9644.77,C72571,96378.41,C99239,52192.63,86733.64,61837.399999999994,0
45,CASH_OUT,102946.45,C25446,16533.18,C67760,617698.71,0.0,720645.1599999999,0
80,CASH_OUT,40557.61,C18026,64304.5,C93293,183571.92,23746.89,224129.53000000003,0
72,PAYMENT,17522.86,C20807,239366.97,C52081,29734.99,221844.11,47257.850000000006,0
43,CASH_OUT,437606.22,C86275,163994.28,C60689,371819.99,0.0,809426.21,0
72,PAYMENT,203967.89,C42167,280442.12,C44294,360656.94,76474.22999999998,564624.8300000001,0
54,CASH_IN,19464.74,C98636,40962.42,C65188,15564.97,21497.679999999997,35029.71,0
74,PAYMENT,287543.34,C27047,32969.69,C54316,375691.77,0.0,663235.1100000001,0
97,CASH_IN,93151.2,C80194,105761.89,C99768,425735.89,12610.690000000002,518887.09,0
31,CASH_IN,73375.07,C23767,62078.68,C29740,283859.22,0.0,357234.29,0
76,CASH_OUT,44135.84,C88726,257605.58,C93108,10565.25,213469.74,54701.09,0
9,PAYMENT,38769.6,C17753,94024.58,C68183,460467.77,55254.98,499237.37,0
73,PAYMENT,10869.58,C13135,16577.14,C58339,177308.06,5707.5599999999995,188177.63999999998,0
48,PAYMENT,20018.72,C10182,22471.85,C83783,353319.12,2453.1299999999974,373337.83999999997,0
18,PAYMENT,31347.13,C38027,41176.12,C12626,206422.64,9828.990000000002,237769.77000000002,0
94,TRANSFER,133269.31,C60681,7408.83,C64706,222455.59,0.0,355724.9,0
96,CASH_OUT,321799.49,C93189,11380.35,C29976,249247.64,0.0,571047.13,0
87,TRANSFER,62648.04,C91041,53341.9,C70608,146913.27,0.0,209561.31,0
11,CASH_OUT,46370.29,C41333,24162.01,C49998,623276.52,0.0,669646.81,0
62,CASH_OUT,195971.36,C10122,61256.08,C26789,198298.22,0.0,394269.57999999996,0
84,PAYMENT,114177.91,C10761,145565.18,C95823,9695.09,31387.26999999999,123873.0,0
19,PAYMENT,28077.2,C16191,136767.56,C73338,610312.23,108690.36,638389.4299999999,0
90,CASH_OUT,77256.27,C91907,43732.73,C14552,531258.32,0.0,608514.59,0
74,PAYMENT,214964.48,C90105,32023.88,C94024,72439.27,0.0,287403.75,0
